alias,timestamp,in_window,ip,ip_asn,ip_org,clicks_lifetime_contaminated,target_host,reasons,url,shorturl
agtt185945,2026-05-28 20:57:41,True,20.83.254.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/agnew777,https://t.mdcdev.me/agtt185945
agtt186246,2026-05-28 20:57:45,True,20.171.46.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,http://example.org/agnew778,https://t.mdcdev.me/agtt186246
agtt187870,2026-05-28 20:58:00,True,20.172.2.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,http://example.com/test?q=a,https://t.mdcdev.me/agtt187870
agfull8800,2026-05-28 20:58:33,True,4.255.213.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=040AF00152&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",https://t.mdcdev.me/agfull8800
agfull8804,2026-05-28 20:58:44,True,172.177.113.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&geo=040AF00152",https://t.mdcdev.me/agfull8804
agfull8805,2026-05-28 20:58:48,True,20.168.77.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=040AF00152&show=year,condition,residence%26required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children%26sumlevel=all,all,all",https://t.mdcdev.me/agfull8805
agfull8807,2026-05-28 20:58:51,True,20.88.37.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join?geo=040AF00152&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",https://t.mdcdev.me/agfull8807
agfull8809,2026-05-28 20:58:55,True,20.171.141.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join?geo=040AF00152&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://t.mdcdev.me/agfull8809
agfull8810,2026-05-28 20:58:58,True,20.25.162.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join?geo=040AF00152&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all",https://t.mdcdev.me/agfull8810
agfull8812,2026-05-28 20:59:03,True,52.165.57.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join?geo=040AF00152&show=year,condition,residence%26required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children%26sumlevel=all,all,all",https://t.mdcdev.me/agfull8812
agfull8814,2026-05-28 20:59:07,True,20.25.208.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io//api/join/?geo=040AF00152&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",https://t.mdcdev.me/agfull8814
agfull8815,2026-05-28 20:59:09,True,20.97.243.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io//api/join/?geo=040AF00152%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://t.mdcdev.me/agfull8815
agyxtest81949,2026-05-28 20:59:12,True,20.245.16.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc?from=20191115&to=20191115,https://t.mdcdev.me/agyxtest81949
agfull8819,2026-05-28 20:59:15,True,172.184.149.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io//api/join/?geo=040AF00152&show=year,condition,residence%26required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children%26sumlevel=all,all,all",https://t.mdcdev.me/agfull8819
agfull8824,2026-05-28 20:59:27,True,20.225.57.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/.?geo=040AF00152&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&show=year,condition,residence&sumlevel=all,all,all",https://t.mdcdev.me/agfull8824
xagabc999,2026-05-28 21:00:34,True,172.184.162.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/?u=new99331,https://t.mdcdev.me/xagabc999
ag0test2121,2026-05-28 21:02:02,True,135.232.210.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/test1780002121.68406,https://t.mdcdev.me/ag0test2121
ad20893,2026-05-28 21:04:22,True,20.225.57.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/ad89320,https://t.mdcdev.me/ad20893
agtcheck888,2026-05-28 21:07:40,True,4.255.205.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/pathxyz?q=9,https://t.mdcdev.me/agtcheck888
ag0test1780002610,2026-05-28 21:10:12,True,20.169.42.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testag0test1780002610,https://t.mdcdev.me/ag0test1780002610
ag0gettprox1780002677,2026-05-28 21:11:18,True,147.182.197.0,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",1,example.org,example,https://example.org/ag0gettprox1780002677,https://t.mdcdev.me/ag0gettprox1780002677
testedit92412,2026-05-28 21:11:52,True,147.182.197.0,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",1,example.org,example,https://example.org/testedits0.9942220860208696,https://t.mdcdev.me/testedit92412
ag0simple63532,2026-05-28 21:14:15,True,4.236.127.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/ag0simple63532,https://t.mdcdev.me/ag0simple63532
abcagtt,2026-05-28 21:14:51,True,20.171.67.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/testx,https://t.mdcdev.me/abcagtt
ag0tt223344,2026-05-28 21:14:52,True,135.232.202.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",2,example.org,example,https://example.org/newtest,https://t.mdcdev.me/ag0tt223344
2sv7flez,2026-05-28 21:14:55,True,57.154.25.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/testxy3,https://t.mdcdev.me/2sv7flez
ks1magho,2026-05-28 21:14:57,True,20.80.27.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/testxy4,https://t.mdcdev.me/ks1magho
agentx9901,2026-05-28 21:15:24,True,20.163.101.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/agentx9901,https://t.mdcdev.me/agentx9901
agentx9903,2026-05-28 21:15:32,True,20.25.213.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/agentx9903,https://t.mdcdev.me/agentx9903
mi55oxcu,2026-05-28 21:15:37,True,57.154.24.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/x77,https://t.mdcdev.me/mi55oxcu
zobwjyp2,2026-05-28 21:15:39,True,20.114.66.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/x78,https://t.mdcdev.me/zobwjyp2
zzq629930,2026-05-28 21:16:26,True,20.9.43.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/qnew0.6929480299345584,https://t.mdcdev.me/zzq629930
hj44lcet,2026-05-28 21:17:00,True,20.245.30.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/1780003019.279854,https://t.mdcdev.me/hj44lcet
iyqniucd,2026-05-28 21:17:01,True,20.230.209.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/1780003019.2798612,https://t.mdcdev.me/iyqniucd
agmdcbridge1780003054,2026-05-28 21:17:35,True,20.114.143.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,httpbin.org,host,https://httpbin.org/base64/IyB0ZXN0IDxhIGhyZWY9Imh0dHBzOi8vZXhhbXBsZS5jb20iPmxpbms8L2E+,https://t.mdcdev.me/agmdcbridge1780003054
agpage178380,2026-05-28 21:19:02,True,20.80.28.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",10,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=040AF00152&show=year%2Ccondition%2Cresidence&required=proportion_of_children%2Cdhs_geo_name%2Cdhs_geo_parent_name&sumlevel=all%2Call%2Call&severity=severe&residence=rural&x=0,https://t.mdcdev.me/agpage178380
ag0-p,2026-05-28 21:19:14,True,20.171.67.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/kwtest6,https://t.mdcdev.me/ag0-p
ag0252,2026-05-28 21:19:17,True,20.69.110.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/kwtest7,https://t.mdcdev.me/ag0252
ag02b,2026-05-28 21:19:20,True,104.43.133.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/kwtest8,https://t.mdcdev.me/ag02b
agtst122,2026-05-28 21:21:22,True,74.249.160.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testagnew2,https://t.mdcdev.me/agtst122
axt17800033143650,2026-05-28 21:21:55,True,52.165.249.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,https://example.org/axt17800033143650,https://t.mdcdev.me/axt17800033143650
axt17800033171212,2026-05-28 21:21:58,True,20.125.44.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/axt17800033171212,https://t.mdcdev.me/axt17800033171212
ag0tst1780003355,2026-05-28 21:22:37,True,20.29.75.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,https://example.org/1780003355.4945843,https://t.mdcdev.me/ag0tst1780003355
122,2026-05-28 21:24:18,True,20.163.103.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testget0.17149703755250068,https://t.mdcdev.me/122
124,2026-05-28 21:24:20,True,20.12.178.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testget0.18630778242010015,https://t.mdcdev.me/124
x4a01rff,2026-05-28 21:24:21,True,4.236.124.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/get2,https://t.mdcdev.me/x4a01rff
asdxx662,2026-05-28 21:31:00,True,20.69.125.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=040AF00152&show=year,condition,residence",https://t.mdcdev.me/asdxx662
zzp283722,2026-05-28 21:31:45,True,20.163.64.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,"https://api.dataafrica.io/api/join/?geo=040AF00152&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&severity=severe&residence=rural&xx=8",https://t.mdcdev.me/zzp283722
hc4r342z,2026-05-28 21:34:54,True,104.42.169.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/0.047095319093103605,https://t.mdcdev.me/hc4r342z
7037413,2026-05-28 21:36:08,True,20.69.241.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,yourls.pro,yourls-chain,https://yourls.pro/yourls-api.php?action=shorturl&format=json&keyword=AGD7037413&url=https%3A%2F%2Fexample.org%2FAGD7037413,https://t.mdcdev.me/7037413
3692116,2026-05-28 21:36:10,True,20.25.167.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,yourls.pro,yourls-chain,https://yourls.pro/yourls-api.php?action=shorturl%26format=json%26keyword=AGD3692116%26url=https%253A%252F%252Fexample.org%252FAGD3692116,https://t.mdcdev.me/3692116
7877247,2026-05-28 21:36:16,True,20.225.57.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,yourls.pro,yourls-chain,https://yourls.pro/yourls-api.php?action=shorturl&format=json&keyword=AGD7877247&url=https%3A%2F%2Fexample.org%2FAGD7877247,https://t.mdcdev.me/7877247
tryaa9922,2026-05-28 21:36:33,True,172.184.241.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/xyz559901,https://t.mdcdev.me/tryaa9922
tryaa9923,2026-05-28 21:37:02,True,20.169.11.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,https://example.org/xyz559902,https://t.mdcdev.me/tryaa9923
wlink2243,2026-05-28 21:40:13,True,20.230.166.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,https://example.org/simple0,https://t.mdcdev.me/wlink2243
wlink7106,2026-05-28 21:40:16,True,20.80.5.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/simple3,https://t.mdcdev.me/wlink7106
wlink1524,2026-05-28 21:40:18,True,20.66.29.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/simple5,https://t.mdcdev.me/wlink1524
wlink2246,2026-05-28 21:40:21,True,20.122.143.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/simple7,https://t.mdcdev.me/wlink2246
aggxy001,2026-05-28 21:41:03,True,20.59.38.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/testx1,https://t.mdcdev.me/aggxy001
arcxgylk,2026-05-28 21:43:28,True,20.114.181.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc9902,https://t.mdcdev.me/arcxgylk
testhelper772,2026-05-28 21:43:32,True,4.255.253.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/ab1,https://t.mdcdev.me/testhelper772
abc123foo,2026-05-28 21:43:32,True,52.230.167.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/t,https://t.mdcdev.me/abc123foo
agtry09091,2026-05-28 21:44:15,True,20.94.73.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testt123xyz,https://t.mdcdev.me/agtry09091
ng1zex8o,2026-05-28 21:46:43,True,4.227.5.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/me,https://t.mdcdev.me/ng1zex8o
shtv4mpw,2026-05-28 21:52:30,True,20.171.92.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/xx82671,https://t.mdcdev.me/shtv4mpw
tmaggddybridge1z9009455,2026-05-28 21:53:14,True,172.215.232.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,httpbin.org,host,https://httpbin.org/base64/PGh0bWw-PGJvZHk-YWdnZGR5YnJpZGdlMXo5MDA5IDxhIGhyZWY9Imh0dHBzOi8vcHVyZS5tZC9maW5hbmNlLnlhaG9vLmNvLmpwL3F1b3RlL0dERFkvaGlzdG9yeT9mcm9tPTIwMTkxMTE1JmFtcDt0bz0yMDE5MTExNSI-R0REWSBZYWhvbyByb3cgUHVyZTwvYT4gPGEgaHJlZj0iaHR0cHM6Ly93d3cucHJveHltdWxlLmNvbS9fX1BST1hZX18vaHR0cHMvZmluYW5jZS55YWhvby5jby5qcC9xdW90ZS9HRERZL2hpc3Rvcnk_ZnJvbT0yMDE5MTExNSZhbXA7dG89MjAxOTExMTUiPkdERFkgWWFob28gcm93IFByb3h5PC9hPiA8YSBocmVmPSJodHRwczovL2ZpbmFuY2UueWFob28uY28uanAvcXVvdGUvR0REWS9oaXN0b3J5P2Zyb209MjAxOTExMTUmYW1wO3RvPTIwMTkxMTE1Ij5HRERZIFlhaG9vIHJvdzwvYT48L2JvZHk-PC9odG1sPg==?mark=aggddybridge1z9009&z=0.23327356250610642,https://t.mdcdev.me/tmaggddybridge1z9009455
tmaggddybridge3z9009669,2026-05-28 21:53:49,True,20.225.58.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,httpbin.org,host,https://httpbin.org/base64/PGh0bWw-PGJvZHk-YWdnZGR5YnJpZGdlM3o5MDA5IDxhIGhyZWY9Imh0dHBzOi8vcHVyZS5tZC9maW5hbmNlLnlhaG9vLmNvLmpwL3F1b3RlL0dERFkvaGlzdG9yeT9mcm9tPTIwMTkxMTE1JmFtcDt0bz0yMDE5MTExNSI-R0REWSBZYWhvbyByb3cgUHVyZTwvYT4gPGEgaHJlZj0iaHR0cHM6Ly93d3cucHJveHltdWxlLmNvbS9fX1BST1hZX18vaHR0cHMvZmluYW5jZS55YWhvby5jby5qcC9xdW90ZS9HRERZL2hpc3Rvcnk_ZnJvbT0yMDE5MTExNSZhbXA7dG89MjAxOTExMTUiPkdERFkgWWFob28gcm93IFByb3h5PC9hPiA8YSBocmVmPSJodHRwczovL2ZpbmFuY2UueWFob28uY28uanAvcXVvdGUvR0REWS9oaXN0b3J5P2Zyb209MjAxOTExMTUmYW1wO3RvPTIwMTkxMTE1Ij5HRERZIFlhaG9vIHJvdzwvYT48L2JvZHk-PC9odG1sPg==?mark=aggddybridge3z9009&z=0.2956013123114388,https://t.mdcdev.me/tmaggddybridge3z9009669
tt75500,2026-05-28 21:53:57,True,20.9.81.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/tt75500,https://t.mdcdev.me/tt75500
zcc0nb9w,2026-05-28 21:56:06,True,20.165.196.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abcXYZ1780005364.532039,https://t.mdcdev.me/zcc0nb9w
agtest9981,2026-05-28 21:58:46,True,20.225.49.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,https://example.org/xabc,https://t.mdcdev.me/agtest9981
fbox05hu,2026-05-28 22:00:39,True,83.222.9.0,9123,"TimeWeb-AS - JSC _TIMEWEB_, RU",0,example.org,example,https://example.org/b,https://t.mdcdev.me/fbox05hu
try12486343,2026-05-28 22:02:03,True,135.119.46.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/x2639,https://t.mdcdev.me/try12486343
oag4032932,2026-05-28 22:04:03,True,20.171.58.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,www.yourls.pro,yourls-chain,https://www.yourls.pro/yourls-api.php?action=shorturl&format=json&url=https%3A%2F%2Fexample.org%2Fpin7029339&keyword=pin7029339,https://t.mdcdev.me/oag4032932
oag8043858,2026-05-28 22:04:08,True,52.241.255.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,www.yourls.pro,yourls-chain,https://www.yourls.pro/yourls-api.php?action=shorturl&format=json&url=https%3A%2F%2Fexample.org%2Fpin8799750&keyword=pin8799750,https://t.mdcdev.me/oag8043858
gevyleu6,2026-05-28 22:04:12,True,20.165.231.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/zz992,https://t.mdcdev.me/gevyleu6
oag1792607,2026-05-28 22:04:20,True,20.57.158.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,www.yourls.pro,yourls-chain,https://www.yourls.pro/yourls-api.php?action=shorturl&format=json&url=https%3A%2F%2Fexample.org%2Fpin4098471&keyword=pin4098471,https://t.mdcdev.me/oag1792607
oag1330502,2026-05-28 22:04:26,True,23.100.76.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,www.yourls.pro,yourls-chain,https://www.yourls.pro/yourls-api.php?action=shorturl&format=json&url=https%3A%2F%2Fexample.org%2Fpin1946159&keyword=pin1946159,https://t.mdcdev.me/oag1330502
bft5znc9,2026-05-28 22:10:09,True,20.12.220.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/test,https://t.mdcdev.me/bft5znc9
agmd777xyz,2026-05-28 22:10:54,True,20.172.5.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/health,https://t.mdcdev.me/agmd777xyz
1t6gr2ls,2026-05-28 22:12:26,True,4.150.13.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,api.dataafrica.io,host,https://api.dataafrica.io/api/join/?geo=040AF00152%26show=x,https://t.mdcdev.me/1t6gr2ls
ag0tmig,2026-05-28 22:13:42,True,20.168.62.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/ag0tmindexphp,https://t.mdcdev.me/ag0tmig
testabc12839,2026-05-28 22:18:41,True,20.45.46.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/xyzabc,https://t.mdcdev.me/testabc12839
jm3233lb,2026-05-28 22:29:45,True,20.225.49.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/testfoo123,https://t.mdcdev.me/jm3233lb
abczz098,2026-05-28 22:38:15,True,52.161.42.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/foo123,https://t.mdcdev.me/abczz098
abczz100,2026-05-28 22:38:19,True,20.122.194.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/a,https://t.mdcdev.me/abczz100
558aqo0k,2026-05-28 22:38:45,True,20.245.121.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.org,example,https://example.org/agwh0.05855818220894893,https://t.mdcdev.me/558aqo0k
vo6ctu5o,2026-05-28 22:40:30,True,20.9.91.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/newa,https://t.mdcdev.me/vo6ctu5o
5cahbd4c,2026-05-28 22:40:32,True,20.69.44.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/api987,https://t.mdcdev.me/5cahbd4c
mh7pbyw7,2026-05-28 22:41:42,True,135.232.210.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/wx,https://t.mdcdev.me/mh7pbyw7
ag0tm93512,2026-05-28 22:46:22,True,20.96.19.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",2,example.org,example,https://example.org/ag0tmdctarget963293,https://t.mdcdev.me/ag0tm93512
ag0tmdcdevme,2026-05-28 22:48:34,True,20.69.36.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/lag,https://t.mdcdev.me/ag0tmdcdevme
demokey99882,2026-05-28 22:48:48,True,20.114.145.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc99882,https://t.mdcdev.me/demokey99882
demokey99883,2026-05-28 22:49:12,True,20.237.159.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/abc99883,https://t.mdcdev.me/demokey99883
zz575403,2026-05-28 22:49:31,True,20.122.197.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",1,example.com,example,https://example.com/?a=1,https://t.mdcdev.me/zz575403
aa52e95f49fd18bba823c198fad71125txt,2026-05-28 22:52:40,True,104.209.147.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,httpbin.org,host,https://httpbin.org/base64/YWE1MmU5NWY0OWZkMThiYmE4MjNjMTk4ZmFkNzExMjU=,https://t.mdcdev.me/aa52e95f49fd18bba823c198fad71125txt
qtry986,2026-05-28 22:53:37,True,135.232.185.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/x2,https://t.mdcdev.me/qtry986
myagmdct19477,2026-05-28 22:53:59,True,135.119.45.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.org,example,https://example.org/newmdct777222,https://t.mdcdev.me/myagmdct19477
cd93af27,2026-05-28 22:54:58,True,57.154.36.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",5,httpbin.org,host,https://httpbin.org/base64/Y2Q5M2FmMjc=,https://t.mdcdev.me/cd93af27
a0now87674,2026-05-28 22:56:17,True,147.182.197.0,14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",0,example.org,example,https://example.org/a0now87674,https://t.mdcdev.me/a0now87674
pctest,2026-05-28 22:56:49,True,132.196.69.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/pctest+,https://t.mdcdev.me/pctest
pctestplus,2026-05-28 22:57:34,True,4.151.186.0,8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",0,example.com,example,https://example.com/pctestplus%,https://t.mdcdev.me/pctestplus
testnew98767234,2026-05-28 23:00:42,True,2a06:98c0:3600::0,,MICROSOFT-IPv6,0,example.org,example,https://example.org/testnew98767234,https://t.mdcdev.me/testnew98767234
